,kwh,temp,temp,temp,wspd,wchill
,sum,min,max,mean,mean,mean
2023-01-22,99.093,-14.4,-1.1,-7.870833333333334,1.4916666666666665,5.376721368709949
2023-01-23,53.797,-1.7,-0.6,-1.2375,6.308333333333334,0.5809353227600921
2023-01-24,61.189,-9.4,3.3,-2.0958333333333337,5.616666666666667,1.3704067045736779
2023-01-25,31.218,-7.2,2.8,-2.75,3.7916666666666665,2.0655433251284587
2023-01-26,54.292,-2.8,8.9,3.654166666666667,9.450000000000001,2.882650728897756
2023-01-27,40.389,-5.0,1.7,-1.8041666666666665,4.908333333333333,2.994480802968115
2023-01-28,47.498000000000005,-7.8,6.7,-1.3875000000000002,6.491666666666667,4.325312845182644
2023-01-29,39.568999999999996,-6.7,8.3,-0.1416666666666667,3.5666666666666664,8.151634156481686
2023-01-30,31.591,-0.6,7.8,2.475,5.208333333333333,6.439834074974443
2023-01-31,57.56,-7.2,1.1,-2.5208333333333335,5.1,2.611643544902231
