,kwh,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,wchill
2023-06-21 04:00:00,1.046,10.0,8.9,93.0,0.0,,0.0,0.0,,1027.5,,2.0,19.335
2023-06-21 05:00:00,0.977,9.4,8.9,97.0,0.0,,0.0,0.0,,1027.3,,5.0,18.9621
2023-06-21 06:00:00,1.52,9.4,8.9,97.0,0.0,,0.0,0.0,,1027.4,,5.0,18.9621
2023-06-21 07:00:00,1.128,9.4,8.9,97.0,0.0,,0.0,0.0,,1027.4,,5.0,18.9621
2023-06-21 08:00:00,0.93,10.0,9.4,96.0,0.0,,0.0,0.0,,1027.4,,5.0,19.335
2023-06-21 09:00:00,1.05,10.6,10.0,96.0,0.0,,0.0,0.0,,1028.0,,5.0,19.7079
2023-06-21 10:00:00,0.883,11.1,11.1,100.0,0.0,,0.0,0.0,,1028.5,,5.0,20.01865
2023-06-21 11:00:00,1.166,12.8,11.7,93.0,0.0,,0.0,0.0,,1028.5,,5.0,21.075200000000002
2023-06-21 12:00:00,2.595,12.8,11.7,93.0,0.0,,0.0,0.0,,1029.0,,3.0,21.075200000000002
2023-06-21 13:00:00,2.374,16.1,13.2,83.0,0.0,,0.0,0.0,,1028.4,,3.0,23.126150000000003
2023-06-21 14:00:00,2.48,18.3,12.7,70.0,0.0,,80.0,5.4,,1028.4,,3.0,19.10514007978282
2023-06-21 15:00:00,2.062,21.1,12.8,59.0,0.0,,0.0,9.4,,1028.3,,2.0,21.934538602855515
2023-06-21 16:00:00,2.358,21.1,12.8,59.0,0.0,,180.0,9.4,,1028.3,,2.0,21.934538602855515
2023-06-21 17:00:00,0.935,20.6,12.3,59.0,0.0,,180.0,14.8,,1028.0,,3.0,20.994831168863
2023-06-21 18:00:00,1.847,20.0,11.7,59.0,0.0,,180.0,14.8,,1027.9,,3.0,20.2558003250644
2023-06-21 19:00:00,1.032,20.0,11.7,59.0,0.0,,180.0,14.8,,1027.9,,3.0,20.2558003250644
2023-06-21 20:00:00,0.828,20.0,10.7,55.0,0.0,,180.0,14.8,,1027.1,,2.0,20.2558003250644
2023-06-21 21:00:00,0.904,20.0,10.7,55.0,0.0,,180.0,9.4,,1027.0,,2.0,20.62667053741797
2023-06-21 22:00:00,0.886,19.4,11.2,59.0,0.0,,210.0,7.6,,1027.1,,1.0,20.08929928973983
2023-06-21 23:00:00,0.247,19.4,11.2,59.0,0.0,,210.0,7.6,,1027.1,,1.0,20.08929928973983
2023-06-22 00:00:00,0.22,14.4,11.2,81.0,0.0,,0.0,0.0,,1027.1,,1.0,22.0696
2023-06-22 01:00:00,0.212,12.2,10.6,90.0,0.0,,0.0,0.0,,1027.4,,1.0,20.7023
2023-06-22 02:00:00,0.258,12.2,10.6,90.0,0.0,,0.0,0.0,,1027.4,,5.0,20.7023
2023-06-22 03:00:00,0.236,10.0,8.9,93.0,0.0,,0.0,0.0,,1026.6,,1.0,19.335
2023-06-22 04:00:00,0.234,10.0,8.9,93.0,0.0,,0.0,0.0,,1026.6,,1.0,19.335
2023-06-22 05:00:00,0.223,8.9,7.2,89.0,0.0,,0.0,0.0,,1026.6,,1.0,18.65135
2023-06-22 06:00:00,0.214,8.9,7.2,89.0,0.0,,0.0,0.0,,1026.6,,1.0,18.65135
2023-06-22 07:00:00,0.928,7.8,6.7,93.0,0.0,,0.0,0.0,,1025.9,,1.0,17.9677
2023-06-22 08:00:00,0.357,7.8,6.7,93.0,0.0,,0.0,0.0,,1025.5,,5.0,17.9677
2023-06-22 09:00:00,0.506,8.3,7.9,97.0,0.0,,0.0,0.0,,1025.7,,5.0,18.27845
2023-06-22 10:00:00,1.882,9.4,8.9,97.0,0.0,,0.0,0.0,,1026.0,,5.0,18.9621
2023-06-22 11:00:00,0.74,12.2,11.7,97.0,0.0,,0.0,0.0,,1026.0,,5.0,20.7023
2023-06-22 12:00:00,0.197,16.7,14.0,84.0,0.0,,0.0,0.0,,1026.1,,5.0,23.49905
2023-06-22 13:00:00,0.183,20.0,13.2,65.0,0.0,,0.0,5.4,,1025.9,,1.0,21.04451607891321
2023-06-22 14:00:00,0.163,21.1,11.7,55.0,0.0,,160.0,13.0,,1025.6,,1.0,21.70562122208667
2023-06-22 15:00:00,0.195,21.1,11.7,55.0,0.0,,160.0,13.0,,1025.6,,1.0,21.70562122208667
2023-06-22 16:00:00,0.24,21.1,12.3,57.0,0.0,,140.0,14.8,,1024.9,,1.0,21.610690205361834
2023-06-22 17:00:00,0.511,21.7,12.3,55.0,0.0,,170.0,16.6,,1024.6,,1.0,22.27082609227574
2023-06-22 18:00:00,0.508,21.7,12.3,55.0,0.0,,170.0,16.6,,1024.6,,1.0,22.27082609227574
2023-06-22 19:00:00,0.482,21.1,11.7,55.0,0.0,,170.0,14.8,,1023.2,,1.0,21.610690205361834
2023-06-22 20:00:00,0.608,20.0,11.2,57.0,0.0,,170.0,16.6,,1022.5,,1.0,20.157679009898423
2023-06-22 21:00:00,0.841,19.4,12.2,63.0,0.0,,170.0,16.6,,1022.2,,1.0,19.41186239258878
2023-06-22 22:00:00,0.201,18.3,12.7,70.0,0.0,,160.0,13.0,,1022.1,,1.0,18.291896395867195
2023-06-22 23:00:00,0.466,18.3,12.7,70.0,0.0,,160.0,13.0,,1022.1,,1.0,18.291896395867195
2023-06-23 00:00:00,1.4,15.0,12.1,83.0,0.0,,0.0,0.0,,1022.3,,1.0,22.442500000000003
2023-06-23 01:00:00,0.258,12.2,10.6,90.0,0.0,,0.0,0.0,,1022.3,,1.0,20.7023
2023-06-23 02:00:00,0.193,11.7,9.9,89.0,0.0,,0.0,0.0,,1021.9,,1.0,20.39155
2023-06-23 03:00:00,0.25,10.6,9.4,92.0,0.0,,0.0,0.0,,1021.2,,1.0,19.7079
2023-06-23 04:00:00,0.235,10.6,9.4,92.0,0.0,,0.0,0.0,,1021.2,,1.0,19.7079
2023-06-23 05:00:00,0.214,9.4,8.3,93.0,0.0,,0.0,0.0,,1020.9,,5.0,18.9621
2023-06-23 06:00:00,0.215,9.4,8.9,97.0,0.0,,0.0,0.0,,1020.3,,5.0,18.9621
2023-06-23 07:00:00,0.485,8.9,7.8,93.0,0.0,,0.0,0.0,,1020.1,,5.0,18.65135
2023-06-23 08:00:00,0.462,8.9,8.3,96.0,0.0,,0.0,0.0,,1019.7,,5.0,18.65135
2023-06-23 09:00:00,0.386,9.4,8.9,97.0,0.0,,0.0,0.0,,1019.6,,5.0,18.9621
2023-06-23 10:00:00,0.308,10.0,8.9,93.0,0.0,,0.0,0.0,,1020.0,,5.0,19.335
2023-06-23 11:00:00,0.17,10.6,10.6,100.0,0.0,,0.0,0.0,,1020.0,,5.0,19.7079
2023-06-23 12:00:00,0.149,17.2,12.7,75.0,0.0,,190.0,5.4,,1019.3,,5.0,17.85024972740433
2023-06-23 13:00:00,0.123,17.2,12.7,75.0,0.0,,190.0,5.4,,1019.3,,1.0,17.85024972740433
2023-06-23 14:00:00,0.131,21.7,13.9,61.0,0.0,,140.0,11.2,,1018.6,,1.0,22.53538027060341
2023-06-23 15:00:00,0.263,22.2,14.3,61.0,0.0,,210.0,13.0,,1018.2,,3.0,23.046727403815748
2023-06-23 16:00:00,0.521,23.9,15.1,58.0,0.0,,160.0,14.8,,1017.8,,2.0,25.059500809755292
2023-06-23 17:00:00,0.494,24.4,14.5,54.0,0.0,,160.0,14.8,,1017.2,,3.0,25.67535984625412
2023-06-23 18:00:00,0.463,24.4,14.5,54.0,0.0,,160.0,14.8,,1017.2,,3.0,25.67535984625412
2023-06-23 19:00:00,0.461,23.3,16.1,64.0,0.0,,180.0,14.8,,1016.2,,2.0,24.320469965956693
2023-06-23 20:00:00,0.492,22.8,16.8,69.0,0.0,,170.0,16.6,,1015.9,,2.0,23.638156557343414
2023-06-23 21:00:00,0.552,22.2,16.7,71.0,0.0,,160.0,14.8,,1015.7,,1.0,22.965580085659262
2023-06-23 22:00:00,0.622,22.2,16.7,71.0,0.0,,160.0,14.8,,1015.7,,1.0,22.965580085659262
2023-06-23 23:00:00,0.394,19.4,16.1,81.0,0.0,,170.0,13.0,,1015.8,,1.0,19.633002577596272
2023-06-24 00:00:00,0.214,17.8,16.7,93.0,0.0,,170.0,5.4,,1015.4,,1.0,18.534735374156234
2023-06-24 01:00:00,0.308,17.8,16.7,93.0,0.0,,190.0,5.4,,1015.4,,5.0,18.534735374156234
2023-06-24 02:00:00,0.338,17.2,16.1,93.0,0.0,,200.0,9.4,,1015.7,,5.0,17.297551825395125
2023-06-24 03:00:00,0.208,17.8,16.7,93.0,0.0,,220.0,5.4,,1015.4,,1.0,18.534735374156234
2023-06-24 04:00:00,0.188,17.8,16.7,93.0,0.0,,220.0,5.4,,1015.4,,1.0,18.534735374156234
2023-06-24 05:00:00,0.204,18.3,16.6,90.0,0.0,,200.0,5.4,,1014.5,,3.0,19.10514007978282
2023-06-24 06:00:00,0.214,17.8,16.7,93.0,0.0,,0.0,0.0,,1014.2,,3.0,24.1827
2023-06-24 07:00:00,0.214,17.8,16.7,93.0,0.0,,0.0,0.0,,1014.2,,5.0,24.1827
2023-06-24 08:00:00,0.273,17.2,16.7,97.0,0.0,,0.0,0.0,,1013.9,,5.0,23.8098
2023-06-24 09:00:00,0.623,17.2,16.7,97.0,0.0,,0.0,0.0,,1013.8,,5.0,23.8098
2023-06-24 10:00:00,0.517,18.3,17.8,97.0,0.0,,170.0,7.6,,1014.0,,5.0,18.802303826355846
2023-06-24 11:00:00,0.29,19.4,18.2,93.0,0.0,,210.0,11.2,,1014.1,,3.0,19.763641641118706
2023-06-24 12:00:00,0.178,19.4,18.2,93.0,0.0,,210.0,11.2,,1014.1,,7.0,19.763641641118706
2023-06-24 13:00:00,0.401,22.2,19.0,82.0,0.0,,210.0,7.6,,1013.7,,3.0,23.36528774198998
2023-06-24 14:00:00,0.667,23.3,19.5,79.0,0.0,,200.0,9.4,,1013.4,,9.0,24.550274733730603
2023-06-24 15:00:00,0.554,23.3,19.5,79.0,0.0,,200.0,9.4,,1013.4,,3.0,24.550274733730603
2023-06-24 16:00:00,0.476,23.9,20.0,79.0,1.6,,160.0,9.4,,1013.0,,9.0,25.26365731487835
2023-06-24 17:00:00,0.419,22.8,19.4,81.0,0.0,,160.0,13.0,,1012.5,,9.0,23.778239866577067
2023-06-24 18:00:00,0.45,20.0,18.8,93.0,0.5,,180.0,13.0,,1011.7,,8.0,20.36451504035759
2023-06-24 19:00:00,0.378,19.4,18.9,97.0,0.8,,140.0,5.4,,1010.5,,8.0,20.360030432161306
2023-06-24 20:00:00,0.175,20.6,18.9,90.0,1.8,,120.0,5.4,,1009.7,,8.0,21.729001725665118
2023-06-24 21:00:00,0.146,20.6,18.9,90.0,1.6,,120.0,5.4,,1009.7,,5.0,21.729001725665118
2023-06-24 22:00:00,0.177,19.4,18.2,93.0,0.0,,170.0,5.4,,1010.0,,5.0,20.360030432161306
2023-06-24 23:00:00,0.182,17.8,17.2,96.0,0.0,,150.0,5.4,,1008.9,,5.0,18.534735374156234
2023-06-25 00:00:00,0.167,17.8,17.8,100.0,0.0,,150.0,5.4,,1009.0,,5.0,18.534735374156234
2023-06-25 01:00:00,0.147,17.8,17.8,100.0,0.0,,150.0,5.4,,1009.0,,5.0,18.534735374156234
2023-06-25 02:00:00,0.182,17.8,17.2,96.0,0.0,,0.0,0.0,,1008.5,,5.0,24.1827
2023-06-25 03:00:00,0.181,17.8,17.2,96.0,0.3,,0.0,0.0,,1008.5,,5.0,24.1827
2023-06-25 04:00:00,0.158,17.8,17.2,96.0,0.0,,0.0,0.0,,1008.1,,5.0,24.1827
2023-06-25 05:00:00,0.155,18.3,17.8,97.0,0.0,,0.0,0.0,,1008.3,,5.0,24.493450000000003
2023-06-25 06:00:00,0.18,18.9,18.2,96.0,0.0,,0.0,0.0,,1008.1,,5.0,24.866349999999997
2023-06-25 07:00:00,0.18,18.9,18.2,96.0,0.0,,0.0,0.0,,1008.1,,5.0,24.866349999999997
2023-06-25 08:00:00,0.146,18.9,18.2,96.0,0.0,,0.0,0.0,,1007.9,,5.0,24.866349999999997
2023-06-25 09:00:00,0.162,19.4,18.9,97.0,0.0,,0.0,0.0,,1008.7,,5.0,25.1771
2023-06-25 10:00:00,0.177,20.0,18.8,93.0,0.0,,0.0,0.0,,1008.9,,5.0,25.55
2023-06-25 11:00:00,0.554,21.1,19.4,90.0,0.0,,0.0,0.0,,1009.3,,5.0,26.23365
2023-06-25 12:00:00,0.518,21.1,19.4,90.0,0.0,,0.0,0.0,,1009.3,,5.0,26.23365
2023-06-25 13:00:00,0.588,23.9,20.6,82.0,0.0,,0.0,0.0,,1009.4,,7.0,27.97385
2023-06-25 14:00:00,0.608,25.0,20.7,77.0,0.0,,140.0,5.4,,1009.6,,5.0,26.74856313517907
2023-06-25 15:00:00,0.802,25.0,20.7,77.0,0.0,,200.0,5.4,,1009.8,,3.0,26.74856313517907
2023-06-25 16:00:00,2.025,25.6,21.1,76.0,0.0,,180.0,9.4,,1009.7,,3.0,27.284907961463652
2023-06-25 17:00:00,2.484,25.6,21.1,76.0,0.0,,180.0,9.4,,1009.7,,17.0,27.284907961463652
2023-06-25 18:00:00,2.924,26.7,20.5,69.0,0.0,,170.0,11.2,,1009.6,,9.0,28.560899030352772
2023-06-25 19:00:00,1.897,25.6,19.5,69.0,0.0,,170.0,11.2,,1009.6,,17.0,27.235284903207912
2023-06-25 20:00:00,1.56,25.0,18.9,69.0,0.3,,170.0,11.2,,1009.6,,17.0,26.512222652037988
2023-06-25 21:00:00,1.585,24.4,18.8,71.0,0.0,,170.0,9.4,,1009.8,,3.0,25.858142799168142
2023-06-25 22:00:00,1.092,24.4,18.8,71.0,0.0,,180.0,7.6,,1010.2,,3.0,25.93927866875796
2023-06-25 23:00:00,0.263,24.4,18.8,71.0,0.0,,180.0,7.6,,1010.2,,3.0,25.93927866875796
2023-06-26 00:00:00,0.193,21.7,19.4,87.0,0.0,,0.0,0.0,,1010.6,,3.0,26.60655
2023-06-26 01:00:00,0.376,21.1,18.9,87.0,0.0,,0.0,0.0,,1011.2,,3.0,26.23365
2023-06-26 02:00:00,0.205,20.6,18.9,90.0,0.0,,0.0,0.0,,1010.9,,3.0,25.922900000000002
2023-06-26 03:00:00,0.203,20.6,18.9,90.0,0.0,,0.0,0.0,,1010.9,,5.0,25.922900000000002
2023-06-26 04:00:00,0.193,18.9,17.7,93.0,0.0,,70.0,7.6,,1011.1,,5.0,19.504301351838016
2023-06-26 05:00:00,0.171,18.9,17.7,93.0,0.0,,70.0,7.6,,1011.1,,5.0,19.504301351838016
2023-06-26 06:00:00,0.183,18.3,17.1,93.0,0.0,,0.0,0.0,,1011.0,,5.0,24.493450000000003
2023-06-26 07:00:00,0.228,18.3,17.1,93.0,0.0,,0.0,0.0,,1011.0,,5.0,24.493450000000003
2023-06-26 08:00:00,0.158,18.3,17.1,93.0,0.0,,90.0,5.4,,1011.6,,5.0,19.10514007978282
2023-06-26 09:00:00,0.234,17.2,16.1,93.0,0.0,,70.0,14.8,,1012.0,,5.0,16.80698972067094
2023-06-26 10:00:00,0.31,17.2,16.7,97.0,0.0,,70.0,5.4,,1012.1,,5.0,17.85024972740433
2023-06-26 11:00:00,0.188,18.3,16.6,90.0,0.0,,79.0,7.6,,1012.4,,5.0,18.802303826355846
2023-06-26 12:00:00,0.173,18.9,17.2,90.0,0.0,,80.0,9.4,,1012.7,,5.0,19.31880247198042
2023-06-26 13:00:00,0.175,18.9,17.2,90.0,0.0,,80.0,9.4,,1012.7,,3.0,19.31880247198042
2023-06-26 14:00:00,0.152,17.2,15.5,90.0,0.0,,110.0,14.8,,1013.5,,3.0,16.80698972067094
2023-06-26 15:00:00,0.172,17.2,15.5,90.0,0.0,,80.0,13.0,,1013.4,,3.0,16.95079021413811
2023-06-26 16:00:00,0.173,17.2,15.5,90.0,0.0,,80.0,9.4,,1013.1,,3.0,17.297551825395125
2023-06-26 17:00:00,0.257,17.2,15.5,90.0,0.0,,110.0,9.4,,1013.1,,3.0,17.297551825395125
2023-06-26 18:00:00,0.947,17.8,16.1,90.0,0.0,,90.0,14.8,,1012.6,,3.0,17.54602056446954
2023-06-26 19:00:00,0.292,17.2,16.1,93.0,3.6,,60.0,7.6,,1012.9,,9.0,17.51530836297185
2023-06-26 20:00:00,0.297,17.2,16.1,93.0,0.5,,60.0,7.6,,1012.9,,5.0,17.51530836297185
2023-06-26 21:00:00,1.384,16.7,15.6,93.0,0.0,,70.0,13.0,,1012.7,,5.0,16.341196495170347
2023-06-26 22:00:00,0.709,16.7,15.6,93.0,0.0,,70.0,13.0,,1012.7,,5.0,16.341196495170347
2023-06-26 23:00:00,0.281,15.6,15.0,96.0,0.0,,100.0,9.4,,1012.6,,5.0,15.39519827566779
2023-06-27 00:00:00,0.19,15.6,15.0,96.0,0.0,,100.0,9.4,,1012.6,,5.0,15.39519827566779
2023-06-27 01:00:00,0.178,15.0,14.4,96.0,0.0,,90.0,11.2,,1012.7,,5.0,14.461185132539276
2023-06-27 02:00:00,0.135,15.0,14.4,96.0,0.0,,80.0,13.0,,1012.9,,5.0,14.268577850679954
2023-06-27 03:00:00,0.185,15.0,14.4,96.0,0.0,,80.0,13.0,,1012.9,,5.0,14.268577850679954
2023-06-27 04:00:00,0.185,15.0,14.4,96.0,0.0,,80.0,9.4,,1011.6,,5.0,14.68181569452004
2023-06-27 05:00:00,0.163,15.0,14.4,96.0,0.5,,80.0,9.4,,1011.6,,5.0,14.68181569452004
2023-06-27 06:00:00,0.157,15.6,14.5,93.0,0.0,,80.0,9.4,,1011.3,,5.0,15.39519827566779
2023-06-27 07:00:00,0.317,15.6,15.0,96.0,0.0,,100.0,11.2,,1010.8,,5.0,15.184247383709195
2023-06-27 08:00:00,0.233,16.1,15.0,93.0,0.0,,0.0,0.0,,1010.5,,5.0,23.126150000000003
2023-06-27 09:00:00,0.139,16.7,15.6,93.0,0.5,,0.0,0.0,,1010.5,,5.0,23.49905
2023-06-27 10:00:00,0.148,16.7,15.6,93.0,1.0,,0.0,0.0,,1011.0,,5.0,23.49905
2023-06-27 11:00:00,0.167,17.8,16.7,93.0,0.6,,70.0,7.6,,1010.4,,5.0,18.217305888454028
2023-06-27 12:00:00,0.166,17.8,16.7,93.0,0.0,,100.0,5.4,,1010.5,,5.0,18.534735374156234
2023-06-27 13:00:00,0.13,17.8,17.2,96.0,0.3,,80.0,7.6,,1010.2,,5.0,18.217305888454028
2023-06-27 14:00:00,0.14,17.8,17.2,96.0,0.0,,80.0,7.6,,1010.2,,5.0,18.217305888454028
2023-06-27 15:00:00,0.154,21.1,18.9,87.0,0.0,,160.0,11.2,,1010.6,,5.0,21.81231801943349
2023-06-27 16:00:00,0.145,21.1,18.9,87.0,0.0,,169.0,11.2,,1010.6,,3.0,21.81231801943349
2023-06-27 17:00:00,0.115,22.2,19.0,82.0,0.0,,180.0,16.6,,1010.8,,3.0,22.89233994003377
2023-06-27 18:00:00,0.151,21.7,18.3,81.0,0.0,,160.0,20.5,,1010.1,,3.0,22.121937295737997
2023-06-27 19:00:00,0.358,21.1,18.3,84.0,0.0,,180.0,14.8,,1009.8,,3.0,21.610690205361834
2023-06-27 20:00:00,0.293,21.1,18.3,84.0,0.0,,180.0,14.8,,1009.8,,3.0,21.610690205361834
2023-06-27 21:00:00,0.121,21.7,17.9,79.0,0.0,,150.0,13.0,,1009.7,,3.0,22.437133684847986
2023-06-27 22:00:00,0.155,20.0,17.2,84.0,0.0,,160.0,13.0,,1009.9,,9.0,20.36451504035759
2023-06-27 23:00:00,0.156,19.4,17.9,91.0,0.0,,180.0,18.4,,1010.3,,3.0,19.3161128592127
2023-06-28 00:00:00,0.134,18.9,17.2,90.0,0.0,,180.0,16.6,,1010.2,,3.0,18.790348544830746
2023-06-28 01:00:00,0.127,18.3,17.1,93.0,0.0,,180.0,14.8,,1010.7,,3.0,18.161879600968376
2023-06-28 02:00:00,0.155,18.3,17.1,93.0,0.0,,180.0,14.8,,1010.7,,3.0,18.161879600968376
2023-06-28 03:00:00,0.155,18.9,17.2,90.0,0.0,,180.0,14.8,,1011.0,,3.0,18.900910444766964
2023-06-28 04:00:00,0.14,18.3,16.6,90.0,0.0,,190.0,9.4,,1010.8,,3.0,18.605419890832675
2023-06-28 05:00:00,0.133,18.3,17.1,93.0,0.0,,170.0,13.0,,1010.7,,3.0,18.291896395867195
2023-06-28 06:00:00,0.152,18.9,17.7,93.0,0.0,,160.0,5.4,,1010.8,,3.0,19.78962572653472
2023-06-28 07:00:00,0.152,18.9,17.7,93.0,0.0,,160.0,5.4,,1010.8,,3.0,19.78962572653472
2023-06-28 08:00:00,0.118,17.2,16.7,97.0,0.0,,140.0,5.4,,1011.2,,5.0,17.85024972740433
2023-06-28 09:00:00,0.137,17.2,16.7,97.0,0.0,,140.0,5.4,,1011.2,,5.0,17.85024972740433
2023-06-28 10:00:00,0.151,17.8,17.2,96.0,0.0,,180.0,5.4,,1011.9,,5.0,18.534735374156234
2023-06-28 11:00:00,0.148,18.9,17.7,93.0,0.0,,150.0,9.4,,1012.2,,3.0,19.31880247198042
2023-06-28 12:00:00,0.115,18.9,17.7,93.0,0.0,,150.0,9.4,,1012.2,,3.0,19.31880247198042
2023-06-28 13:00:00,0.144,18.9,17.7,93.0,0.3,,140.0,11.2,,1012.1,,9.0,19.16108976514377
2023-06-28 14:00:00,0.152,18.9,17.7,93.0,1.8,,152.0,5.4,,1012.0,,9.0,19.78962572653472
2023-06-28 15:00:00,0.142,19.4,18.2,93.0,0.5,,150.0,7.6,,1011.9,,9.0,20.08929928973983
2023-06-28 16:00:00,0.115,19.4,18.2,93.0,0.0,,150.0,7.6,,1011.9,,5.0,20.08929928973983
2023-06-28 17:00:00,0.153,18.3,17.8,97.0,0.0,,160.0,9.4,,1011.6,,5.0,18.605419890832675
2023-06-28 18:00:00,0.153,18.3,17.8,97.0,0.0,,170.0,11.2,,1011.2,,5.0,18.43802751397385
2023-06-28 19:00:00,0.134,19.4,18.2,93.0,0.0,,150.0,9.4,,1010.7,,5.0,19.913287956270217
2023-06-28 20:00:00,0.124,19.4,18.2,93.0,0.3,,150.0,9.4,,1010.6,,3.0,19.913287956270217
2023-06-28 21:00:00,0.168,18.9,17.7,93.0,0.4,,140.0,9.4,,1011.0,,8.0,19.31880247198042
2023-06-28 22:00:00,0.153,18.9,17.7,93.0,0.0,,140.0,9.4,,1011.0,,3.0,19.31880247198042
2023-06-28 23:00:00,0.146,18.9,17.2,90.0,0.0,,130.0,5.4,,1011.2,,3.0,19.78962572653472
2023-06-29 00:00:00,0.131,18.9,17.2,90.0,0.0,,150.0,7.6,,1011.3,,5.0,19.504301351838016
2023-06-29 01:00:00,0.167,18.3,17.8,97.0,0.0,,160.0,7.6,,1011.6,,5.0,18.802303826355846
2023-06-29 02:00:00,0.151,17.8,17.2,96.0,0.0,,110.0,7.6,,1012.1,,5.0,18.217305888454028
2023-06-29 03:00:00,0.117,17.8,17.2,96.0,0.0,,170.0,7.6,,1012.1,,5.0,18.217305888454028
2023-06-29 04:00:00,0.148,17.2,17.2,100.0,0.0,,140.0,9.4,,1011.9,,5.0,17.297551825395125
2023-06-29 05:00:00,0.171,17.0,16.5,97.0,0.9,,170.0,6.0,,1013.0,,5.0,17.519006351747343
2023-06-29 06:00:00,0.148,17.2,16.1,93.0,0.0,,130.0,7.6,,1012.4,,5.0,17.51530836297185
2023-06-29 07:00:00,0.113,16.7,16.1,96.0,0.0,,190.0,5.4,,1012.5,,5.0,17.279845021777746
2023-06-29 08:00:00,0.143,16.7,16.1,96.0,0.0,,0.0,0.0,,1013.4,,5.0,23.49905
2023-06-29 09:00:00,0.15,16.7,16.1,96.0,0.0,,0.0,0.0,,1013.4,,5.0,23.49905
2023-06-29 10:00:00,0.141,17.8,17.2,96.0,0.0,,140.0,5.4,,1014.4,,5.0,18.534735374156234
2023-06-29 11:00:00,0.114,17.8,17.2,96.0,0.0,,140.0,5.4,,1014.4,,5.0,18.534735374156234
2023-06-29 12:00:00,0.149,18.3,17.8,97.0,0.0,,180.0,5.4,,1015.0,,5.0,19.10514007978282
2023-06-29 13:00:00,0.153,19.4,18.2,93.0,0.0,,160.0,5.4,,1015.7,,5.0,20.360030432161306
2023-06-29 14:00:00,0.14,20.6,18.4,87.0,0.0,,160.0,7.6,,1015.7,,3.0,21.493294340704185
2023-06-29 15:00:00,0.467,20.6,18.4,87.0,0.0,,140.0,5.4,,1016.0,,3.0,21.729001725665118
2023-06-29 16:00:00,0.516,24.4,19.5,74.0,0.0,,190.0,11.2,,1015.7,,7.0,25.789160400868063
2023-06-29 17:00:00,0.466,24.4,19.5,74.0,0.0,,190.0,11.2,,1015.7,,3.0,25.789160400868063
2023-06-29 18:00:00,0.447,22.8,18.3,76.0,0.0,,170.0,13.0,,1016.0,,17.0,23.778239866577067
2023-06-29 19:00:00,0.656,22.8,18.3,76.0,0.0,,170.0,13.0,,1016.0,,17.0,23.778239866577067
2023-06-29 20:00:00,0.408,21.1,17.9,82.0,0.0,,190.0,9.4,,1016.0,,2.0,21.934538602855515
2023-06-29 21:00:00,0.518,21.1,17.9,82.0,0.0,,190.0,9.4,,1016.0,,2.0,21.934538602855515
2023-06-29 22:00:00,0.456,18.9,17.7,93.0,0.0,,140.0,7.6,,1016.8,,5.0,19.504301351838016
2023-06-29 23:00:00,0.44,18.9,17.7,93.0,0.0,,160.0,9.4,,1017.3,,5.0,19.31880247198042
2023-06-30 00:00:00,0.426,18.3,17.1,93.0,0.0,,160.0,5.4,,1017.6,,5.0,19.10514007978282
2023-06-30 01:00:00,0.396,18.3,17.1,93.0,0.0,,170.0,5.4,,1017.6,,5.0,19.10514007978282
2023-06-30 02:00:00,0.238,17.8,17.2,96.0,0.0,,0.0,5.4,,1018.0,,5.0,18.534735374156234
2023-06-30 03:00:00,0.174,17.2,17.2,100.0,0.0,,120.0,5.4,,1018.1,,5.0,17.85024972740433
2023-06-30 04:00:00,0.144,17.2,17.2,100.0,0.0,,120.0,5.4,,1018.1,,5.0,17.85024972740433
2023-06-30 05:00:00,0.277,17.2,16.7,97.0,0.0,,0.0,0.0,,1018.0,,5.0,23.8098
2023-06-30 06:00:00,0.479,17.2,17.2,100.0,0.0,,0.0,0.0,,1018.1,,5.0,23.8098
2023-06-30 07:00:00,0.173,17.2,16.7,97.0,0.0,,0.0,0.0,,1018.3,,5.0,23.8098
2023-06-30 08:00:00,0.214,17.2,16.7,97.0,0.0,,0.0,0.0,,1018.0,,5.0,23.8098
2023-06-30 09:00:00,0.247,17.2,16.7,97.0,0.0,,0.0,5.4,,1018.7,,5.0,17.85024972740433
2023-06-30 10:00:00,0.278,16.7,16.1,96.0,0.0,,110.0,7.6,,1019.2,,5.0,16.93031042507004
2023-06-30 11:00:00,1.057,16.7,16.1,96.0,0.0,,110.0,7.6,,1019.2,,5.0,16.93031042507004
2023-06-30 12:00:00,3.047,17.2,16.7,97.0,0.0,,0.0,0.0,,1019.7,,5.0,23.8098
2023-06-30 13:00:00,2.682,18.9,17.2,90.0,0.0,,100.0,7.6,,1020.3,,3.0,19.504301351838016
2023-06-30 14:00:00,0.608,18.9,16.7,87.0,0.0,,100.0,9.4,,1020.4,,3.0,19.31880247198042
2023-06-30 15:00:00,1.889,20.0,16.6,81.0,0.0,,100.0,5.4,,1020.3,,2.0,21.04451607891321
2023-06-30 16:00:00,0.54,20.0,16.6,81.0,0.0,,210.0,5.4,,1020.3,,2.0,21.04451607891321
2023-06-30 17:00:00,0.992,22.2,17.1,73.0,0.0,,200.0,9.4,,1020.1,,2.0,23.242406668293057
2023-06-30 18:00:00,1.23,22.2,16.7,71.0,0.0,,100.0,11.2,,1019.6,,2.0,23.137932146578347
